-60.041,-59.69,-59.503,-59.415,-59.377,-59.338,-59.25,-59.063,-58.73,-58.265,-57.746,-57.256,-56.877,-56.618,-56.416,-56.197,-55.894,-55.487,-55.013,-54.512,-54.026,-53.585,-53.215,-52.937,-52.774,-52.725,-52.769,-52.878,-53.03,-53.221,-53.468,-53.793,-54.214,-54.715,-55.239,-55.726,-56.118,-56.403,-56.613,-56.789,-56.968,-57.174,-57.417,-57.705,-58.041,-58.32,-58.317,-57.791,-56.525,-54.624,-52.551,-50.809,-49.871,-49.823,-50.325,-50.991,-51.457,-51.575,-51.439,-51.168,-50.873,-50.592,-50.284,-49.897,-49.384,-48.74,-48.007,-47.228,-46.449,-45.697,-44.985,-44.324,-43.722,-43.175,-42.659,-42.151,-41.627,-41.092,-40.581,-40.132,-39.779,-39.524,-39.328,-39.15,-38.949,-38.712,-38.452,-38.185,-37.927,-37.681,-37.439,-37.188,-36.919,-36.642,-36.387,-36.187,-36.072,-36.031,-36.007,-35.937,-35.765,-35.484,-35.147,-34.814,-34.541,-34.342,-34.189,-34.048,-33.887,-33.679,-33.406,-33.05,-32.597,-32.065,-31.514,-31.009,-30.608,-30.32,-30.093,-29.869,-29.593,-29.224,-28.738,-28.111,-27.323,-26.389,-25.366,-24.316,-23.295,-22.312,-21.321,-20.27,-19.11,-17.842,-16.517,-15.194,-13.93,-12.814,-11.97,-11.529,-11.599,-11.99,-12.173,-11.583,-9.6965,-6.6023,-3.0659,0.074382,2.0244,2.5505,2.0384,0.93668,-0.32353,-1.4585,-2.3475,-2.8847,-2.9694,-2.6177,-1.9747,-1.1992,-0.44357,0.21094,0.76174,1.214,1.572,1.839,2.0176,2.1101,2.1197,2.0659,1.9857,1.9186,1.9006,1.9216,1.9203,1.8295,1.587,1.1989,0.74719,0.32185,0.0069781,-0.19368,-0.36516,-0.60221,-0.99269,-1.5336,-2.1212,-2.6415,-2.986,-3.1168,-3.0743,-2.9066,-2.6604,-2.373,-2.0721,-1.7843,-1.5355,-1.3368,-1.1827,-1.0664,-0.98114,-0.91978,-0.87495,-0.83898,-0.80549,-0.78859,-0.82502,-0.95416,-1.2125,-1.595,-2.0506,-2.5236,-2.9599,-3.3251,-3.6057,-3.7904,-3.8696,-3.8721,-3.8688,-3.9354,-4.1435,-4.5067,-4.9743,-5.4894,-5.9979,-6.4872,-6.9898,-7.5431,-8.1819,-8.9121,-9.7075,-10.539,-11.377,-12.186,-12.924,-13.549,-14.019,-14.333,-14.534,-14.668,-14.785,-15.011,-15.557,-16.642,-18.474,-21.065,-24.209,-27.679,-31.253,-34.72,-37.886,-40.56,-42.547,-43.654,-43.686,-42.373,-41.157,-41.167,-41.173,-41.173
-60.515,-60.44,-60.318,-60.149,-59.932,-59.666,-59.351,-58.986,-58.571,-58.123,-57.675,-57.263,-56.922,-56.654,-56.432,-56.223,-55.995,-55.722,-55.384,-54.96,-54.431,-53.83,-53.247,-52.775,-52.503,-52.452,-52.561,-52.764,-52.997,-53.237,-53.504,-53.821,-54.211,-54.664,-55.133,-55.567,-55.918,-56.176,-56.368,-56.527,-56.684,-56.86,-57.068,-57.32,-57.621,-57.897,-57.986,-57.711,-56.914,-55.648,-54.206,-52.904,-52.041,-51.691,-51.672,-51.78,-51.819,-51.698,-51.443,-51.093,-50.682,-50.229,-49.736,-49.201,-48.625,-48.015,-47.384,-46.747,-46.119,-45.506,-44.901,-44.298,-43.693,-43.084,-42.477,-41.878,-41.295,-40.744,-40.254,-39.855,-39.574,-39.402,-39.288,-39.178,-39.021,-38.798,-38.531,-38.246,-37.968,-37.707,-37.461,-37.224,-36.993,-36.768,-36.552,-36.352,-36.17,-35.996,-35.803,-35.56,-35.241,-34.861,-34.484,-34.178,-34.007,-33.967,-33.983,-33.969,-33.845,-33.58,-33.197,-32.726,-32.193,-31.633,-31.083,-30.583,-30.171,-29.846,-29.566,-29.285,-28.959,-28.555,-28.055,-27.441,-26.698,-25.832,-24.874,-23.859,-22.82,-21.761,-20.66,-19.49,-18.225,-16.866,-15.443,-13.987,-12.532,-11.121,-9.81,-8.6584,-7.7164,-6.8995,-5.9741,-4.6884,-2.8136,-0.4569,1.903,3.7469,4.5846,4.312,3.2521,1.7709,0.22239,-1.1434,-2.1914,-2.7963,-2.8405,-2.3504,-1.5118,-0.52699,0.40926,1.191,1.8106,2.2698,2.57,2.7244,2.7598,2.704,2.5848,2.4268,2.2515,2.0803,1.9334,1.8104,1.6887,1.5432,1.3506,1.1139,0.86508,0.6396,0.46949,0.34007,0.18495,-0.068238,-0.486,-1.0529,-1.6629,-2.2002,-2.5547,-2.6842,-2.622,-2.4085,-2.0841,-1.7015,-1.3269,-1.0287,-0.87092,-0.85255,-0.90063,-0.93441,-0.87827,-0.72306,-0.53313,-0.38062,-0.33364,-0.41224,-0.58328,-0.80816,-1.0503,-1.2948,-1.5503,-1.8282,-2.1385,-2.4709,-2.7932,-3.0707,-3.2712,-3.3992,-3.4992,-3.6203,-3.8091,-4.085,-4.4371,-4.8512,-5.3145,-5.8278,-6.4066,-7.0685,-7.829,-8.674,-9.5571,-10.428,-11.24,-11.962,-12.588,-13.112,-13.53,-13.844,-14.066,-14.205,-14.281,-14.414,-14.846,-15.828,-17.598,-20.176,-23.34,-26.844,-30.448,-33.939,-37.138,-39.867,-41.949,-43.205,-43.457,-42.459,-41.446,-41.452,-41.458,-41.458
-60.537,-60.588,-60.524,-60.363,-60.119,-59.805,-59.433,-59.018,-58.572,-58.113,-57.667,-57.257,-56.908,-56.625,-56.392,-56.191,-56.006,-55.806,-55.545,-55.176,-54.656,-54.016,-53.365,-52.822,-52.499,-52.424,-52.532,-52.748,-53.002,-53.261,-53.535,-53.838,-54.183,-54.563,-54.953,-55.321,-55.642,-55.904,-56.115,-56.284,-56.423,-56.546,-56.677,-56.841,-57.057,-57.279,-57.389,-57.26,-56.773,-55.949,-54.96,-53.997,-53.238,-52.739,-52.418,-52.18,-51.934,-51.63,-51.267,-50.847,-50.371,-49.848,-49.293,-48.719,-48.141,-47.568,-47.005,-46.456,-45.923,-45.4,-44.866,-44.301,-43.686,-43.023,-42.338,-41.658,-41.012,-40.427,-39.932,-39.556,-39.325,-39.222,-39.183,-39.139,-39.023,-38.815,-38.544,-38.244,-37.95,-37.678,-37.429,-37.201,-36.994,-36.797,-36.593,-36.363,-36.088,-35.766,-35.412,-35.045,-34.68,-34.344,-34.07,-33.893,-33.844,-33.901,-33.979,-33.987,-33.837,-33.508,-33.047,-32.507,-31.94,-31.381,-30.849,-30.358,-29.923,-29.54,-29.182,-28.823,-28.435,-27.997,-27.495,-26.915,-26.244,-25.474,-24.606,-23.638,-22.571,-21.408,-20.156,-18.819,-17.404,-15.921,-14.382,-12.798,-11.183,-9.5486,-7.9036,-6.2585,-4.622,-2.9821,-1.3038,0.45187,2.314,4.1631,5.7154,6.6679,6.7367,5.9039,4.4457,2.668,0.86895,-0.71627,-1.9219,-2.5869,-2.5616,-1.8854,-0.8072,0.40214,1.4828,2.3085,2.9005,3.2946,3.5245,3.6194,3.6037,3.5012,3.3357,3.1284,2.8974,2.6606,2.4354,2.2282,2.0331,1.8431,1.6517,1.4603,1.2792,1.1195,0.99068,0.87154,0.70734,0.43925,0.01348,-0.55041,-1.1518,-1.6815,-2.0351,-2.1714,-2.1184,-1.911,-1.5843,-1.1936,-0.81641,-0.5335,-0.42001,-0.46962,-0.58582,-0.66225,-0.59943,-0.38841,-0.12034,0.10296,0.18569,0.10645,-0.07392,-0.28593,-0.46427,-0.59287,-0.7101,-0.86012,-1.0839,-1.3826,-1.7137,-2.0296,-2.2861,-2.4764,-2.6359,-2.8041,-3.019,-3.3008,-3.6506,-4.0672,-4.5504,-5.1061,-5.7482,-6.4911,-7.3471,-8.2907,-9.2544,-10.166,-10.958,-11.608,-12.147,-12.61,-13.03,-13.413,-13.732,-13.957,-14.066,-14.17,-14.528,-15.416,-17.094,-19.593,-22.692,-26.144,-29.707,-33.174,-36.371,-39.13,-41.282,-42.657,-43.085,-42.336,-41.482,-41.486,-41.49,-41.49
-60.259,-60.328,-60.314,-60.222,-60.056,-59.818,-59.51,-59.133,-58.69,-58.203,-57.708,-57.248,-56.86,-56.557,-56.32,-56.129,-55.964,-55.79,-55.563,-55.235,-54.762,-54.169,-53.556,-53.032,-52.699,-52.588,-52.649,-52.821,-53.05,-53.302,-53.57,-53.851,-54.139,-54.432,-54.727,-55.023,-55.319,-55.602,-55.853,-56.05,-56.172,-56.228,-56.257,-56.302,-56.402,-56.536,-56.619,-56.556,-56.26,-55.731,-55.063,-54.359,-53.72,-53.184,-52.721,-52.295,-51.872,-51.432,-50.973,-50.494,-49.993,-49.472,-48.938,-48.398,-47.858,-47.325,-46.804,-46.301,-45.821,-45.352,-44.862,-44.32,-43.693,-42.986,-42.236,-41.486,-40.78,-40.153,-39.638,-39.268,-39.07,-39.023,-39.049,-39.062,-38.984,-38.79,-38.516,-38.205,-37.898,-37.618,-37.367,-37.145,-36.951,-36.768,-36.558,-36.282,-35.904,-35.435,-34.939,-34.487,-34.146,-33.941,-33.853,-33.86,-33.937,-34.041,-34.106,-34.064,-33.849,-33.455,-32.939,-32.366,-31.796,-31.26,-30.754,-30.272,-29.806,-29.35,-28.9,-28.449,-27.992,-27.52,-27.023,-26.489,-25.907,-25.252,-24.487,-23.573,-22.474,-21.19,-19.76,-18.227,-16.634,-15.003,-13.334,-11.625,-9.8733,-8.0682,-6.1888,-4.2124,-2.1201,0.054829,2.2214,4.2832,6.1425,7.671,8.706,9.0797,8.6366,7.4127,5.6555,3.6339,1.6119,-0.17528,-1.5249,-2.2345,-2.1167,-1.2267,0.11194,1.5471,2.7426,3.5556,4.0573,4.3406,4.4929,4.5628,4.5554,4.4716,4.3134,4.0929,3.8332,3.5588,3.2929,3.0456,2.8119,2.5853,2.3602,2.1374,1.9255,1.734,1.5709,1.417,1.2238,0.93903,0.51512,-0.029879,-0.60518,-1.1122,-1.457,-1.6024,-1.5742,-1.4044,-1.125,-0.78575,-0.45587,-0.20724,-0.10677,-0.14721,-0.23922,-0.28447,-0.19104,0.048232,0.34682,0.60819,0.74154,0.72746,0.62547,0.50345,0.42493,0.40119,0.38567,0.32568,0.17206,-0.079898,-0.38573,-0.69573,-0.96326,-1.1803,-1.3814,-1.6057,-1.8904,-2.2523,-2.6854,-3.1817,-3.7339,-4.3485,-5.0464,-5.8507,-6.7812,-7.8069,-8.8408,-9.7898,-10.566,-11.156,-11.628,-12.058,-12.519,-13.018,-13.486,-13.849,-14.043,-14.163,-14.479,-15.281,-16.843,-19.211,-22.174,-25.5,-28.958,-32.349,-35.506,-38.264,-40.46,-41.929,-42.504,-41.968,-41.249,-41.25,-41.254,-41.254
-59.81,-59.821,-59.847,-59.862,-59.841,-59.758,-59.589,-59.309,-58.893,-58.363,-57.789,-57.243,-56.797,-56.473,-56.24,-56.059,-55.897,-55.718,-55.494,-55.195,-54.794,-54.309,-53.809,-53.368,-53.058,-52.905,-52.887,-52.976,-53.144,-53.366,-53.615,-53.864,-54.089,-54.287,-54.483,-54.706,-54.978,-55.29,-55.589,-55.818,-55.925,-55.909,-55.827,-55.742,-55.713,-55.741,-55.762,-55.707,-55.511,-55.16,-54.703,-54.192,-53.677,-53.181,-52.692,-52.198,-51.686,-51.155,-50.62,-50.097,-49.599,-49.127,-48.668,-48.207,-47.728,-47.231,-46.731,-46.244,-45.784,-45.342,-44.876,-44.345,-43.708,-42.967,-42.169,-41.366,-40.609,-39.943,-39.403,-39.028,-38.849,-38.842,-38.917,-38.977,-38.929,-38.746,-38.47,-38.15,-37.835,-37.55,-37.297,-37.078,-36.891,-36.712,-36.488,-36.165,-35.691,-35.094,-34.486,-33.985,-33.707,-33.673,-33.802,-34.004,-34.191,-34.301,-34.303,-34.167,-33.866,-33.413,-32.865,-32.286,-31.734,-31.23,-30.753,-30.275,-29.772,-29.24,-28.692,-28.145,-27.617,-27.112,-26.622,-26.138,-25.65,-25.115,-24.459,-23.603,-22.471,-21.06,-19.444,-17.704,-15.92,-14.128,-12.323,-10.491,-8.6216,-6.6893,-4.6547,-2.4759,-0.11702,2.3656,4.8138,7.0592,8.9365,10.309,11.073,11.126,10.374,8.8822,6.8911,4.6582,2.4381,0.47716,-0.98758,-1.7168,-1.4896,-0.37954,1.2147,2.8597,4.1422,4.9074,5.2855,5.4361,5.5095,5.5742,5.6076,5.5781,5.4568,5.2445,4.9743,4.6827,4.4043,4.1501,3.9042,3.6485,3.3659,3.0578,2.7457,2.4533,2.2021,1.9811,1.7434,1.4378,1.0174,0.49562,-0.04781,-0.52597,-0.8561,-1.0077,-1.0078,-0.88939,-0.68486,-0.43374,-0.18331,0.017825,0.12441,0.14215,0.13312,0.16559,0.30336,0.55081,0.84668,1.1227,1.3145,1.4071,1.4402,1.4589,1.5056,1.5834,1.6521,1.667,1.5863,1.4055,1.1614,0.89509,0.64509,0.41449,0.16733,-0.13649,-0.53475,-1.0359,-1.616,-2.2475,-2.9053,-3.5923,-4.3425,-5.1938,-6.1794,-7.268,-8.3564,-9.3335,-10.095,-10.636,-11.06,-11.482,-12.009,-12.648,-13.292,-13.823,-14.136,-14.304,-14.601,-15.325,-16.755,-18.949,-21.72,-24.855,-28.147,-31.411,-34.483,-37.204,-39.413,-40.949,-41.651,-41.31,-40.719,-40.718,-40.722,-40.722
-59.316,-59.222,-59.277,-59.411,-59.564,-59.675,-59.682,-59.525,-59.147,-58.568,-57.897,-57.251,-56.74,-56.398,-56.173,-56.005,-55.835,-55.631,-55.39,-55.112,-54.796,-54.454,-54.111,-53.794,-53.529,-53.336,-53.225,-53.207,-53.292,-53.463,-53.676,-53.883,-54.041,-54.147,-54.25,-54.403,-54.653,-54.987,-55.327,-55.584,-55.676,-55.593,-55.409,-55.202,-55.049,-54.967,-54.908,-54.821,-54.654,-54.393,-54.059,-53.681,-53.284,-52.874,-52.439,-51.961,-51.427,-50.849,-50.264,-49.715,-49.241,-48.844,-48.484,-48.119,-47.706,-47.238,-46.741,-46.248,-45.786,-45.349,-44.892,-44.365,-43.721,-42.961,-42.136,-41.301,-40.512,-39.817,-39.257,-38.873,-38.703,-38.718,-38.823,-38.91,-38.882,-38.706,-38.428,-38.104,-37.784,-37.496,-37.242,-37.024,-36.841,-36.661,-36.424,-36.064,-35.52,-34.834,-34.152,-33.636,-33.436,-33.566,-33.89,-34.255,-34.515,-34.598,-34.509,-34.264,-33.876,-33.377,-32.818,-32.252,-31.728,-31.257,-30.802,-30.323,-29.781,-29.173,-28.532,-27.896,-27.301,-26.763,-26.278,-25.84,-25.44,-25.02,-24.469,-23.668,-22.506,-20.976,-19.182,-17.242,-15.269,-13.316,-11.373,-9.4247,-7.4533,-5.4274,-3.2988,-1.0162,1.4646,4.0821,6.6582,9.0027,10.929,12.293,12.994,12.935,12.028,10.35,8.1579,5.728,3.3327,1.238,-0.29735,-1.0117,-0.6645,0.65042,2.4697,4.29,5.633,6.336,6.586,6.6055,6.6048,6.6701,6.7509,6.7823,6.7046,6.5076,6.2362,5.9412,5.6701,5.4319,5.1928,4.9146,4.5618,4.1366,3.6822,3.2468,2.8749,2.5667,2.2733,1.9401,1.5171,1.0115,0.49408,0.042596,-0.26936,-0.41887,-0.43903,-0.36858,-0.24494,-0.096247,0.05965,0.20569,0.32592,0.4238,0.5243,0.65474,0.84064,1.0832,1.3567,1.6325,1.8837,2.1011,2.2958,2.4806,2.6675,2.8504,3.0039,3.1004,3.114,3.0398,2.8966,2.7057,2.4863,2.2334,1.9142,1.4933,0.93762,0.252,-0.51729,-1.3193,-2.1067,-2.8773,-3.6797,-4.5679,-5.5907,-6.7196,-7.8412,-8.8322,-9.5782,-10.082,-10.476,-10.907,-11.512,-12.296,-13.119,-13.824,-14.268,-14.504,-14.803,-15.457,-16.745,-18.734,-21.265,-24.156,-27.226,-30.307,-33.245,-35.884,-38.07,-39.649,-40.464,-40.32,-39.864,-39.861,-39.864,-39.864
-58.902,-58.687,-58.757,-59.001,-59.32,-59.618,-59.798,-59.761,-59.418,-58.791,-58.025,-57.28,-56.709,-56.355,-56.143,-55.988,-55.807,-55.57,-55.304,-55.041,-54.812,-54.623,-54.452,-54.274,-54.068,-53.841,-53.639,-53.51,-53.498,-53.6,-53.759,-53.913,-54.004,-54.03,-54.055,-54.148,-54.372,-54.714,-55.074,-55.343,-55.418,-55.285,-55.023,-54.721,-54.467,-54.287,-54.147,-54.005,-53.823,-53.587,-53.312,-53.017,-52.718,-52.41,-52.066,-51.655,-51.149,-50.564,-49.961,-49.41,-48.971,-48.65,-48.385,-48.105,-47.747,-47.296,-46.79,-46.277,-45.799,-45.355,-44.896,-44.37,-43.728,-42.966,-42.136,-41.296,-40.5,-39.797,-39.23,-38.842,-38.671,-38.689,-38.797,-38.89,-38.865,-38.69,-38.413,-38.088,-37.767,-37.478,-37.224,-37.006,-36.824,-36.646,-36.405,-36.031,-35.462,-34.743,-34.041,-33.539,-33.404,-33.645,-34.087,-34.539,-34.819,-34.848,-34.665,-34.322,-33.866,-33.342,-32.79,-32.248,-31.754,-31.306,-30.861,-30.37,-29.789,-29.115,-28.397,-27.687,-27.033,-26.463,-25.977,-25.573,-25.244,-24.921,-24.46,-23.709,-22.524,-20.894,-18.948,-16.834,-14.69,-12.586,-10.512,-8.4537,-6.3933,-4.2985,-2.1188,0.199,2.7018,5.3365,7.9396,10.336,12.355,13.838,14.644,14.634,13.677,11.852,9.4611,6.8303,4.2808,2.1041,0.55841,-0.09706,0.37471,1.8576,3.8452,5.7886,7.1664,7.8138,7.9596,7.8731,7.8091,7.8671,7.9758,8.0461,7.9954,7.8066,7.5349,7.2433,6.9905,6.7811,6.56,6.2656,5.8409,5.2885,4.6776,4.0842,3.5799,3.1766,2.8206,2.4508,2.0108,1.503,0.99426,0.55878,0.2663,0.13233,0.11233,0.15552,0.21376,0.26801,0.33139,0.42036,0.55014,0.7231,0.92742,1.1498,1.3777,1.6092,1.8543,2.1239,2.4284,2.7652,3.1179,3.4686,3.8001,4.0988,4.3558,4.5624,4.7101,4.7892,4.789,4.6988,4.5078,4.2018,3.7631,3.1732,2.4162,1.515,0.53545,-0.45167,-1.38,-2.243,-3.1008,-4.0207,-5.0639,-6.2074,-7.3352,-8.3207,-9.0466,-9.5239,-9.905,-10.358,-11.04,-11.954,-12.934,-13.794,-14.365,-14.678,-14.991,-15.585,-16.726,-18.49,-20.749,-23.35,-26.145,-28.988,-31.734,-34.24,-36.362,-37.957,-38.88,-38.954,-38.653,-38.648,-38.65,-38.65
-58.696,-58.371,-58.442,-58.761,-59.202,-59.638,-59.945,-59.996,-59.675,-59.004,-58.16,-57.338,-56.723,-56.365,-56.172,-56.032,-55.843,-55.577,-55.287,-55.038,-54.887,-54.836,-54.821,-54.773,-54.627,-54.383,-54.108,-53.879,-53.769,-53.786,-53.871,-53.958,-53.987,-53.954,-53.926,-53.975,-54.168,-54.489,-54.835,-55.09,-55.147,-54.988,-54.689,-54.34,-54.025,-53.776,-53.567,-53.367,-53.148,-52.901,-52.641,-52.388,-52.155,-51.933,-51.68,-51.35,-50.902,-50.351,-49.77,-49.242,-48.843,-48.576,-48.369,-48.138,-47.806,-47.355,-46.833,-46.296,-45.796,-45.338,-44.874,-44.351,-43.719,-42.975,-42.169,-41.355,-40.585,-39.905,-39.355,-38.973,-38.794,-38.792,-38.876,-38.944,-38.903,-38.723,-38.447,-38.126,-37.807,-37.518,-37.264,-37.047,-36.868,-36.697,-36.471,-36.122,-35.587,-34.911,-34.255,-33.792,-33.685,-33.934,-34.366,-34.786,-35.01,-34.966,-34.71,-34.307,-33.822,-33.302,-32.772,-32.258,-31.783,-31.34,-30.885,-30.37,-29.752,-29.032,-28.262,-27.501,-26.804,-26.203,-25.705,-25.314,-25.03,-24.774,-24.378,-23.666,-22.469,-20.771,-18.717,-16.472,-14.192,-11.958,-9.7663,-7.6064,-5.4667,-3.3183,-1.1123,1.2025,3.6724,6.2615,8.8438,11.285,13.448,15.16,16.203,16.353,15.404,13.428,10.807,7.9524,5.2678,3.0723,1.5926,1.0498,1.6446,3.237,5.31,7.3056,8.694,9.3131,9.4077,9.2643,9.1539,9.1823,9.2731,9.331,9.2676,9.0654,8.7855,8.4975,8.2655,8.0875,7.8879,7.583,7.0954,6.4281,5.6739,4.935,4.3077,3.8138,3.3926,2.9746,2.4954,1.9553,1.4261,0.98729,0.71338,0.61383,0.62622,0.68047,0.71065,0.70097,0.69114,0.72674,0.85021,1.0658,1.3357,1.6173,1.871,2.0925,2.3168,2.583,2.9277,3.3546,3.8315,4.3222,4.7922,5.2246,5.6222,5.9897,6.3303,6.6206,6.8084,6.8385,6.6577,6.2457,5.6178,4.7926,3.7899,2.6561,1.4665,0.30044,-0.76771,-1.7295,-2.6494,-3.6002,-4.6483,-5.7772,-6.8785,-7.8336,-8.5328,-8.9947,-9.3793,-9.8623,-10.607,-11.615,-12.705,-13.679,-14.351,-14.737,-15.072,-15.615,-16.612,-18.144,-20.108,-22.384,-24.854,-27.398,-29.89,-32.205,-34.218,-35.803,-36.835,-37.166,-37.058,-37.051,-37.052,-37.052
-58.817,-58.424,-58.479,-58.817,-59.297,-59.782,-60.133,-60.211,-59.886,-59.183,-58.295,-57.434,-56.802,-56.454,-56.28,-56.158,-55.97,-55.69,-55.391,-55.155,-55.062,-55.108,-55.204,-55.254,-55.163,-54.921,-54.606,-54.307,-54.107,-54.026,-54.016,-54.024,-53.998,-53.936,-53.89,-53.917,-54.069,-54.332,-54.615,-54.822,-54.858,-54.706,-54.429,-54.097,-53.779,-53.502,-53.253,-53.009,-52.755,-52.486,-52.22,-51.975,-51.768,-51.585,-51.384,-51.116,-50.737,-50.258,-49.744,-49.269,-48.903,-48.649,-48.437,-48.191,-47.839,-47.367,-46.825,-46.269,-45.752,-45.281,-44.812,-44.296,-43.689,-42.986,-42.233,-41.481,-40.777,-40.16,-39.659,-39.301,-39.111,-39.065,-39.088,-39.098,-39.018,-38.824,-38.55,-38.238,-37.926,-37.638,-37.383,-37.168,-36.996,-36.846,-36.661,-36.384,-35.962,-35.422,-34.887,-34.486,-34.342,-34.456,-34.699,-34.927,-35.004,-34.877,-34.589,-34.192,-33.735,-33.251,-32.757,-32.267,-31.793,-31.327,-30.835,-30.28,-29.63,-28.888,-28.102,-27.324,-26.602,-25.972,-25.446,-25.041,-24.763,-24.532,-24.168,-23.479,-22.286,-20.563,-18.462,-16.147,-13.781,-11.449,-9.1589,-6.9088,-4.6972,-2.5017,-0.27661,2.0263,4.4516,6.9856,9.5504,12.063,14.434,16.465,17.835,18.209,17.276,15.108,12.197,9.0803,6.2791,4.1396,2.8165,2.4484,3.1583,4.7809,6.8319,8.792,10.168,10.805,10.929,10.799,10.665,10.629,10.632,10.599,10.461,10.21,9.9062,9.615,9.3979,9.2438,9.0617,8.7516,8.2209,7.4724,6.6152,5.7695,5.049,4.4806,3.9958,3.5157,2.9676,2.3549,1.7655,1.2963,1.0379,0.99623,1.0839,1.2033,1.2628,1.2407,1.1932,1.1845,1.2749,1.4752,1.7418,2.0251,2.279,2.4981,2.7222,2.9958,3.361,3.8265,4.3651,4.9454,5.5376,6.1278,6.7195,7.3186,7.9273,8.4963,8.919,9.0823,8.8793,8.2883,7.3821,6.2429,4.9512,3.582,2.2037,0.88475,-0.30992,-1.374,-2.366,-3.3514,-4.3905,-5.4729,-6.5103,-7.4053,-8.0687,-8.5259,-8.9289,-9.4438,-10.225,-11.27,-12.402,-13.424,-14.155,-14.597,-14.956,-15.459,-16.322,-17.622,-19.282,-21.208,-23.31,-25.494,-27.664,-29.724,-31.577,-33.127,-34.277,-34.922,-35.055,-35.045,-35.044,-35.044
-59.259,-58.855,-58.885,-59.188,-59.627,-60.068,-60.376,-60.416,-60.062,-59.34,-58.443,-57.583,-56.961,-56.628,-56.474,-56.367,-56.188,-55.91,-55.614,-55.391,-55.327,-55.419,-55.569,-55.669,-55.618,-55.396,-55.077,-54.742,-54.47,-54.288,-54.174,-54.096,-54.027,-53.963,-53.93,-53.954,-54.06,-54.235,-54.418,-54.547,-54.563,-54.451,-54.247,-53.991,-53.722,-53.459,-53.197,-52.93,-52.653,-52.369,-52.092,-51.837,-51.617,-51.425,-51.226,-50.988,-50.676,-50.292,-49.878,-49.478,-49.134,-48.844,-48.564,-48.243,-47.832,-47.327,-46.769,-46.206,-45.682,-45.201,-44.73,-44.225,-43.65,-43.004,-42.328,-41.665,-41.059,-40.538,-40.114,-39.796,-39.593,-39.485,-39.422,-39.348,-39.212,-38.997,-38.727,-38.428,-38.126,-37.84,-37.584,-37.37,-37.209,-37.088,-36.966,-36.802,-36.554,-36.227,-35.874,-35.55,-35.312,-35.167,-35.071,-34.975,-34.833,-34.622,-34.347,-34.015,-33.634,-33.211,-32.755,-32.273,-31.775,-31.257,-30.702,-30.094,-29.415,-28.674,-27.902,-27.134,-26.404,-25.742,-25.172,-24.719,-24.402,-24.145,-23.769,-23.082,-21.903,-20.202,-18.118,-15.806,-13.415,-11.031,-8.6729,-6.3529,-4.0818,-1.8456,0.39748,2.6924,5.0815,7.5732,10.138,12.746,15.355,17.738,19.464,20.077,19.156,16.774,13.556,10.183,7.3082,5.3018,4.2142,4.0672,4.8739,6.4454,8.3697,10.21,11.549,12.248,12.474,12.424,12.288,12.155,12.006,11.81,11.54,11.206,10.858,10.552,10.338,10.194,10.021,9.7113,9.1631,8.3783,7.4718,6.5707,5.7947,5.1711,4.6251,4.0705,3.4287,2.7112,2.03,1.5083,1.2608,1.2924,1.4864,1.7134,1.851,1.864,1.8137,1.7715,1.8046,1.9342,2.1309,2.3598,2.5886,2.8121,3.0552,3.346,3.7115,4.1641,4.701,5.3174,6.0089,6.7704,7.5956,8.4791,9.4109,10.305,10.992,11.292,11.037,10.209,8.958,7.4513,5.8501,4.2606,2.7282,1.2926,-0.0079191,-1.1733,-2.2455,-3.271,-4.2928,-5.3054,-6.2502,-7.0623,-7.6829,-8.1433,-8.5735,-9.115,-9.8993,-10.92,-12.019,-13.022,-13.765,-14.243,-14.625,-15.1,-15.845,-16.927,-18.288,-19.858,-21.567,-23.353,-25.154,-26.911,-28.566,-30.059,-31.331,-32.33,-32.74,-32.727,-32.725,-32.725
